unit_id,unit_name,bv2
4733,No-Dachi NDA-2KO,1728
5692,No-Dachi NDA-3S,1706
2298,No-Dachi NDA-3X,2609
2289,Nobori-nin (Huntsman) A,2034
2290,Nobori-nin (Huntsman) B,2156
2291,Nobori-nin (Huntsman) C,2199
2292,Nobori-nin (Huntsman) D,2007
7782,Nobori-nin (Huntsman) E,2104
6904,Nobori-nin (Huntsman) F,2367
7783,Nobori-nin (Huntsman) G,2377
2294,Nobori-nin (Huntsman) H,2495
7784,Nobori-nin (Huntsman) I,2277
2295,Nobori-nin (Huntsman) N,2556
2296,Nobori-nin (Huntsman) Prime,2108
7781,Nobori-nin (Huntsman) T,2105
4734,Norman Utility Truck,0
4735,Noruff,0
7371,Notos A,1469
7372,Notos B,1788
7373,Notos C,1572
7374,Notos D,1777
7370,Notos Prime,2139
2299,Nova Cat A,2629
2300,Nova Cat B,2492
2301,Nova Cat C,1944
2302,Nova Cat D,2084
2303,Nova Cat E,2191
2304,Nova Cat F,2706
2305,Nova Cat G,2522
6869,Nova Cat H,2452
6870,Nova Cat I,2918
8422,Nova Cat M,2024
2306,Nova Cat Prime,2530
8421,Nova Cat T,2855
4737,Nuberu Anti-Aircraft Tank,1100
4738,"Nuberu Anti-Aircraft Tank 2 ""Numantia""",0
6937,Nyx NX-100,917
6936,Nyx NX-110,805
2307,Nyx NX-80,924
2308,Nyx NX-80C,874
2309,Nyx NX-90,613
4743,O'Keefre Land Train Model II,0
2310,O-Bakemono OBK-M10,1659
2311,O-Bakemono OBK-M11,1793
2312,O-Bakemono OBK-M12,1732
7771,Obuzaabaa Tactical Vehicle,0
2313,Ocelot,1439
2314,Ocelot 2,1734
2315,Ocelot 3,1594
6925,Ocelot 4,1468
2317,Odin Scout Tank,691
2316,Odin Scout Tank (Spotter),338
4741,Odyssey JumpShip,0
4742,Ogotai A,1551
7657,Ogotai B,1817
7656,Ogotai Prime,1665
6482,Ogre Battle Armor (Interdictor) (Sqd4),341
6481,Ogre Battle Armor (Sqd4),280
4745,Olympus Recharge Station,0
7997,Omega SHP-5R,2753
4746,Omega SHP-X4,3001
2318,Omen,2750
6853,Omen 2,2380
7611,Omni-Corvis A,1977
7612,Omni-Corvis B,1640
7610,Omni-Corvis Prime,1678
8110,OmniMarauder MAD-BR-O,2836
8111,OmniMarauder MAD-BR-OA,2127
2319,Onager,2732
6847,Onager 2,2847
6368,Oni Battle Armor [Bearhunter] (Sqd4),267
8740,Oni Battle Armor [Bearhunter] (Sqd5),359
9103,Oni Battle Armor [Bearhunter] (Sqd6),462
6365,Oni Battle Armor [MRR] (Sqd4),387
8737,Oni Battle Armor [MRR] (Sqd5),521
9100,Oni Battle Armor [MRR] (Sqd6),670
6367,Oni Battle Armor [Narc] (Sqd4),299
8739,Oni Battle Armor [Narc] (Sqd5),402
9102,Oni Battle Armor [Narc] (Sqd6),517
6366,Oni Battle Armor [PPC] (Sqd4),347
8738,Oni Battle Armor [PPC] (Sqd5),467
9101,Oni Battle Armor [PPC] (Sqd6),601
4747,Oni ON-1,1332
5752,Oni ON-2,1597
2320,Oni ON-2X,1733
2321,Onslaught SA-OS,1562
2322,Onslaught SA-OS2,1693
2323,Onslaught SA-OS3,1659
2331,Ontos Heavy Tank,938
2325,Ontos Heavy Tank (3053 Upgrade),1242
9400,Ontos Heavy Tank (Chemical Laser),1572
2326,Ontos Heavy Tank (Fusion),1287
2327,Ontos Heavy Tank (Light Gauss),1269
2328,Ontos Heavy Tank (LRM),1164
2329,Ontos Heavy Tank (MML),1268
2330,Ontos Heavy Tank (Sealed),1156
4748,Ontos Heavy Tank HEAT,1173
4749,Ontos Heavy Tank X All-Aspect Assault Tank,1031
9418,Onuris Attack VTOL A,1624
9419,Onuris Attack VTOL B,1744
9420,Onuris Attack VTOL C,1131
9421,Onuris Attack VTOL D,1349
9422,Onuris Attack VTOL E,1676
9417,Onuris Attack VTOL Prime,1551
6426,Oo-Suzumebachi,1750
7847,Opossum OPO-2 SalvageMech,240
7848,Opossum OPO-3 SalvageMech MOD,239
4750,Orc,182
4751,Orc 2,170
4752,Orc 3,168
4753,Orc 4,138
7356,Orca OC-1X,3357
4754,Ore Processing Facility (Dragon's Breath Multiple Capital Launch System),250
7998,Orion C,2343
8317,Orion C 2,2026
2340,Orion IIC,2392
7403,Orion IIC (Burton),2746
4755,Orion ON1-C,973
7405,Orion ON1-H,1307
2332,Orion ON1-K,1429
2333,Orion ON1-K (Kerensky),1821
8278,Orion ON1-K (Muller),0
2334,Orion ON1-M,1414
4760,Orion ON1-M-DC,1444
4756,Orion ON1-MA,1501
4757,Orion ON1-MB,1472
4758,Orion ON1-MC,1501
4759,Orion ON1-MD,1597
2335,Orion ON1-V,1298
2337,Orion ON1-V-DC,1310
2336,Orion ON1-VA,1328
2338,Orion ON2-M,1828
4761,Orion ON3-M,1826
2339,Orion ON3-MX,1849
2342,Oro Heavy Tank,1116
4762,Oro Heavy Tank (AC),0
2341,Oro Heavy Tank (HAG),1492
2343,Orochi OR-2I,2077
7999,Orochi OR-3K,2029
4763,Osiris OSR-3D,1138
4764,Osiris OSR-4D,1230
5660,Osiris OSR-5D,1226
2344,Osprey OSP-15,1564
2345,Osprey OSP-25,1630
2346,Osprey OSP-26,1541
2347,Osprey OSP-26 (Lawrence),1461
7377,Osprey OSP-36,1532
5830,Osteon (Jaguar),2528
4766,Osteon A,2291
5823,Osteon B,2625
5824,Osteon C,3139
5825,Osteon D,2587
5826,Osteon E,2762
5827,Osteon F,2716
5828,Osteon G,2388
4767,Osteon Prime,3073
5829,Osteon U,2647
2348,Ostroc OSR-2C,1228
2349,Ostroc OSR-2C (Michi),1321
2350,Ostroc OSR-2Cb,1478
2351,Ostroc OSR-2D,1396
2352,Ostroc OSR-2L,1233
2353,Ostroc OSR-2M,1239
2354,Ostroc OSR-3C,1288
8354,Ostroc OSR-3M,1594
2355,Ostroc OSR-4C,1325
2356,Ostroc OSR-4K,1490
2357,Ostroc OSR-4L,1778
2358,Ostroc OSR-5C,1788
2359,Ostroc OSR-5W,1655
8355,Ostroc OSR-6R,2095
8356,Ostroc OSR-9C,1230
2360,Ostrogoth A,3265
2361,Ostrogoth B,3171
2362,Ostrogoth C,2973
6810,Ostrogoth D,3168
2363,Ostrogoth Prime,3720
5844,Ostscout IIC,520
2364,Ostscout OTT-10CS,862
2365,Ostscout OTT-11J,908
7452,Ostscout OTT-12R,1209
2366,Ostscout OTT-7J,596
2367,Ostscout OTT-7Jb,610
2368,Ostscout OTT-7K,484
7451,Ostscout OTT-8J,894
2369,Ostscout OTT-9CS,930
2370,Ostscout OTT-9S,855
8163,Ostsol C,2277
2371,Ostsol OTL-4D,1277
8287,Ostsol OTL-4D (Ragnar),1308
8288,Ostsol OTL-4D (Woo),0
2372,Ostsol OTL-4F,1264
2373,Ostsol OTL-5D,1333
2374,Ostsol OTL-5M,1245
8283,Ostsol OTL-5M (Maki),0
2375,Ostsol OTL-6D,1880
2376,Ostsol OTL-7M,1581
2377,Ostsol OTL-8D,1462
8172,Ostsol OTL-8E,1552
8162,Ostsol OTL-8E3,1671
8173,Ostsol OTL-8F,1698
2378,Ostsol OTL-8M,1733
2379,Ostsol OTL-9M,1871
2380,Ostsol OTL-9R,1654
4769,Ostwar OWR-2M,1205
2382,Ostwar OWR-2Mb,1638
2383,Ostwar OWR-3M,1557
531,Otomo Ceremonial Guard,59
4770,Outpost (3063),12346
5764,Outpost (3070),13151
4771,Outpost Defender,15825
7631,Outrider,5
4772,Overlord (2762),0
4773,Overlord (3056),0
4774,Overlord (Command),0
4775,Overlord (Vehicle),0
4776,Overlord A3,24600
4777,Overlord C,0
5650,Overlord C (Original),0
2384,Owens OW-1,839
2385,Owens OW-1A,680
2386,Owens OW-1B,752
2387,Owens OW-1C,964
2388,Owens OW-1D,655
2389,Owens OW-1E,833
2390,Owens OW-1F,933
6924,Owens OW-1G,1761
2391,Owens OW-1R,1215
4779,PAB-27 Exoskeleton,0
4780,Pacifier CCU-36 SecurityMech,299
7824,Pacifier CCU-40 SecurityMech,356
2392,Pack Hunter,1369
4781,Pack Hunter (Zane),0
2393,Pack Hunter 2,1598
2394,Pack Hunter 3,1747
2395,Pack Hunter 4,1257
7440,Pack Hunter 5,1644
2396,Pack Hunter II,1794
5540,Pack Hunter II (Isis),1276
2397,Pack Hunter II 2,1457
2398,Pack Hunter II 3,1438
6935,Pack Hunter II 4,1447
5606,"Packrat LRPV ""Gespenst""",397
2399,Packrat LRPV PKR-T5,344
2400,Packrat LRPV PKR-T5 (ICE),294
2401,Packrat LRPV PKR-T5 (ML),501
4782,Packrat LRPV PKR-T5 (Mobile TacOps),0
2402,Packrat LRPV PKR-T5 (SRM2),263
7386,Padilla Anti-Missile Tank,1155
2404,Padilla Heavy Artillery Tank,1135
2403,Padilla Heavy Artillery Tank (LRM),1113
2406,Padilla Tube Artillery Tank,592
8045,Padilla Tube Artillery Tank (AMS),692
2405,Padilla Tube Artillery Tank (LTC),985
2407,Padilla Tube Artillery Tank (Thumper),690
6328,Paladin Defense System,1624
2408,Paladin PAL-1,1361
2409,Paladin PAL-2,1617
2410,Paladin PAL-3,1370
2411,Palmoni Assault Infantry Fighting Vehicle,1116
4783,Pandarus LFA-1A,1589
2412,Pandarus LFA-1X,1486
2415,Pandion Combat WiGE,658
8046,Pandion Combat WiGE (3135 Upgrade),686
8047,Pandion Combat WiGE (3140 Upgrade),577
2413,Pandion Combat WiGE (C3),373
2414,Pandion Combat WiGE (Infantry),507
5865,Panther PNT-10ALAG,0
2416,Panther PNT-10K,838
2417,Panther PNT-10K2,913
4785,Panther PNT-10KA,797
2418,Panther PNT-12A,982
2419,Panther PNT-12K,930
2420,Panther PNT-12K2,930
6923,Panther PNT-12KC,1036
2421,Panther PNT-13K,996
8222,Panther PNT-14R,1291
2422,Panther PNT-14S,825
2423,Panther PNT-16K,988
2424,Panther PNT-8Z,741
7417,Panther PNT-9ALAG,804
2425,Panther PNT-9R,769
4786,Panther PNT-9R (Darwin),0
4787,Panther PNT-9R (Tanaka),759
2426,Panther PNT-C,833
5443,Panther PNT-CA,787
8298,Panther PNT-CM,726
4789,Paramour Mobile Repair Vehicle,226
4788,Paramour Mobile Repair Vehicle (Mobile Field Base),226
2428,Parash,1300
2427,Parash 2,1523
7375,Parash 3,1753
5019,Pariah (Septicemia) A,1935
5812,Pariah (Septicemia) A-Z,2388
5020,Pariah (Septicemia) B,2310
5813,Pariah (Septicemia) B-Z,2349
5021,Pariah (Septicemia) C,2227
5814,Pariah (Septicemia) C-Z,2264
5022,Pariah (Septicemia) D,2718
5815,Pariah (Septicemia) D-Z,2704
5023,Pariah (Septicemia) E,2950
5816,Pariah (Septicemia) F,1586
5024,Pariah (Septicemia) Prime,2511
5817,Pariah (Septicemia) US,2308
5818,Pariah (Septicemia) UW,1913
5819,Pariah (Septicemia) Z,2072
6494,Partisan AA Vehicle,597
6495,Partisan AA Vehicle (3134 Upgrade),553
2440,Partisan Air Defense Tank,923
2434,Partisan Air Defense Tank (Cell),980
2435,Partisan Air Defense Tank (Company Command),920
2436,Partisan Air Defense Tank (Lance Command),836
2437,Partisan Air Defense Tank (LRM),1303
2438,Partisan Air Defense Tank (Quad RAC),1296
2439,Partisan Air Defense Tank (RAC),1247
2441,Partisan Air Defense Tank (XL),1110
2445,Partisan Heavy Tank,673
2442,Partisan Heavy Tank (AC2),580
2443,Partisan Heavy Tank (C3),662
9566,Partisan Heavy Tank (Cell),992
9567,Partisan Heavy Tank (ELRM),1156
9568,Partisan Heavy Tank (Light Gauss),968
2444,Partisan Heavy Tank (LRM),1021
9569,Partisan Heavy Tank (Refit),835
2446,Partisan Hull Defense,1113
4790,Pathfinder PFF-2,452
4791,Pathfinder PFF-2T,0
2447,Patriot PKM-2C,1613
2448,Patriot PKM-2D,1699
2449,Patriot PKM-2E,1443
4792,Patron PTN LoaderMech,97
4793,Patron PTN-1 LoaderMech,107
4794,Patron PTN-2 MilitiaMech,143
4795,Patron PTN-2M PatrolMech,154
2450,Patton Tank,961
9343,Patton Tank (Taurian),1213
2451,Patton Tank (Ultra),1160
9344,Patton Tank (XL),1278
5569,Patton Tank -SB,1468
7159,Peacekeeper PK-6 SecurityMech,422
2452,Peacekeeper PKP-1A,2824
2453,Peacekeeper PKP-1B,2981
6836,Peacekeeper PKP-2K,2863
4796,Peacekeeper SWAT Carrier,0
7173,Peacemaker PM-6 PoliceMech,426
3833,Pegasus Passenger VTOL,0
2461,Pegasus Scout Hover Tank,640
2455,Pegasus Scout Hover Tank (3058 Upgrade),706
2456,Pegasus Scout Hover Tank (C3),787
4797,Pegasus Scout Hover Tank (MG),0
2457,Pegasus Scout Hover Tank (Missile),678
9254,Pegasus Scout Hover Tank (MML),906
2458,Pegasus Scout Hover Tank (MRM),781
2459,Pegasus Scout Hover Tank (Sealed),618
2460,Pegasus Scout Hover Tank (Sensors),571
2462,Pegasus Scout Hover Tank (Unarmed),317
4798,Pegasus Scout Hover Tank (X-Pulse),1119
2463,Pegasus Scout Hover Tank X,1119
7655,Pella,1793
4799,Pendragon PDG-1R,2151
2464,Pendragon PDG-1X MUSE RED,2230
4800,Pendragon PDG-2R,0
8000,Pendragon PDG-3R,1991
2465,Penetrator PTR-4D,1687
4801,Penetrator PTR-4D (Christifori),0
2466,Penetrator PTR-4F,1564
2467,Penetrator PTR-6M,1639
2468,Penetrator PTR-6S,1689
2469,Penetrator PTR-6T,1994
8001,Penetrator PTR-7D,2102
9353,Penetrator PTR-8D,2130
4803,Pentagon,12402
7339,Pentagon (2751),12938
4804,Pentagon Mk I,10011
2470,Penthesilea PEN-2H,1899
2471,Penthesilea PEN-2MAF,1834
7347,Penthesilea PEN-3H,1666
2472,Peregrine (Horned Owl),1434
2473,Peregrine (Horned Owl) 2,1191
2474,Peregrine (Horned Owl) 3,1545
2475,Peregrine (Horned Owl) 4,1198
2476,Peregrine (Horned Owl) 5,1523
7748,Peregrine (Horned Owl) 6,1475
7749,Peregrine (Horned Owl) 7,1725
2479,Peregrine Attack VTOL,344
2477,Peregrine Attack VTOL (Cargo),88
2478,Peregrine Attack VTOL (Kurita),564
4805,Peregrine WarShip,39812
4806,Persepolis,2323
7358,Persepolis 2,2989
4807,Perseus P1,1713
4809,Perseus P1A,1661
4810,Perseus P1B,1776
4811,Perseus P1C,1644
4812,Perseus P1D,1714
5697,Perseus P1E,1658
5698,Perseus P1P,1777
5699,Perseus P1W,1864
4813,Phalanx Battle Armor A (Sqd4),292
8655,Phalanx Battle Armor A (Sqd5),392
9019,Phalanx Battle Armor A (Sqd6),505
4814,Phalanx Battle Armor B (Sqd4),319
8656,Phalanx Battle Armor B (Sqd5),429
9020,Phalanx Battle Armor B (Sqd6),551
4815,Phalanx Battle Armor C (Sqd4),243
9021,Phalanx Battle Armor C (Sqd6),420
6733,Phalanx Battle Armor D (Sqd4),324
4816,Phalanx Support Tank,533
2480,Phalanx Support Tank (Prototype),461
2481,Phantom A,1410
2482,Phantom B,1096
2483,Phantom C,1590
2484,Phantom D,1581
2485,Phantom E,975
4818,Phantom F,1375
9346,Phantom G,975
2486,Phantom H,1178
9347,Phantom I,1713
9348,Phantom J,1902
9349,Phantom K,1387
9350,Phantom L,1178
2487,Phantom Prime,1159
9351,Phantom R,1365
9345,Phantom T,1138
7752,Phoenix Hawk C,1396
7753,Phoenix Hawk C 2,2187
2511,Phoenix Hawk IIC,2057
8197,Phoenix Hawk IIC 10,2762
2512,Phoenix Hawk IIC 2,2892
2513,Phoenix Hawk IIC 3,2448
2514,Phoenix Hawk IIC 4,2483
2515,Phoenix Hawk IIC 5,2350
2516,Phoenix Hawk IIC 6,2490
2517,Phoenix Hawk IIC 7,2219
2518,Phoenix Hawk IIC 8,2881
8196,Phoenix Hawk IIC 9,2469
6390,"Phoenix Hawk L ""Fenikkusu Taka"" PXH-11K",1563
6391,"Phoenix Hawk L ""Fenikkusu Taka"" PXH-11K2",1233
4820,Phoenix Hawk LAM C,0
4824,Phoenix Hawk LAM Mk I PHX-HK1,0
4825,Phoenix Hawk LAM Mk I PHX-HK1R,0
4821,Phoenix Hawk LAM PHX-HK1RB,0
4822,Phoenix Hawk LAM PHX-HK2,1555
4823,Phoenix Hawk LAM PHX-HK2M,0
2491,Phoenix Hawk PXH-1,1041
4819,Phoenix Hawk PXH-1 Upgraded,0
7678,Phoenix Hawk PXH-1-EC,1206
2492,"Phoenix Hawk PXH-1b ""Special""",1512
7602,Phoenix Hawk PXH-1bC,1174
2493,"Phoenix Hawk PXH-1c ""Special""",1443
2494,Phoenix Hawk PXH-1D,1083
2495,Phoenix Hawk PXH-1K,1073
5872,Phoenix Hawk PXH-1Kk,0
2496,Phoenix Hawk PXH-2,1145
2497,Phoenix Hawk PXH-2K,1271
7760,Phoenix Hawk PXH-3D,1315
7699,Phoenix Hawk PXH-3D (Jiemin),1322
2498,Phoenix Hawk PXH-3K,1359
2499,Phoenix Hawk PXH-3M,1307
2500,Phoenix Hawk PXH-3M (Masters),1154
2501,Phoenix Hawk PXH-3PL,1244
2502,Phoenix Hawk PXH-3S,1237
2503,Phoenix Hawk PXH-4L,1282
5807,Phoenix Hawk PXH-4L (Sante),1442
7750,Phoenix Hawk PXH-4M,1327
2504,Phoenix Hawk PXH-4W,1395
2505,Phoenix Hawk PXH-5L,1530
2506,Phoenix Hawk PXH-6D,1665
2507,Phoenix Hawk PXH-7CS,1281
2508,Phoenix Hawk PXH-7K,1241
8372,"Phoenix Hawk PXH-7KJ ""Jasmine""",1513
2509,Phoenix Hawk PXH-7S,1496
2510,Phoenix Hawk PXH-8CS,1442
7751,Phoenix Hawk PXH-9,1244
8106,Phoenix Hawk PXH-99,1444
7467,Phoenix PX-1KC,766
7468,Phoenix PX-1KL,930
7469,Phoenix PX-1KR,760
7470,Phoenix PX-1KT,857
2488,Phoenix PX-1R,917
2489,Phoenix PX-3R,1106
2490,Phoenix PX-4R,996
6517,Picaroon CSR-F100,1290
4826,PickerMech,0
2523,Pike Support Vehicle,648
2519,Pike Support Vehicle (AC5),715
2520,Pike Support Vehicle (Clan),892
9423,Pike Support Vehicle (LB-X),862
2521,Pike Support Vehicle (Missile),943
9424,Pike Support Vehicle (Plasma),1367
2522,"Pike Support Vehicle (RAC) ""Assault Pike""",961
2524,Pillager PLG-1N,1812
2525,Pillager PLG-3Z,2697
2526,"Pillager PLG-4X ""Anvil""",1927
2527,Pillager PLG-4Z,2868
2528,Pillager PLG-5L,2656
2529,Pillager PLG-5Z,2939
9464,Pillager PLG-6Z,2714
2531,Pilum Heavy Tank,1121
2530,Pilum Heavy Tank (Arrow IV),1102
8048,Pilum Heavy Tank (ELRM),1302
4829,Pinion,1646
4830,Pinion 2,1657
5675,Pinion 3,1611
4831,Pintel Heavy Combat ATV,0
2532,Pinto Attack VTOL,710
2533,Pinto Attack VTOL (WoB),703
4832,Pinto Corvette,0
2535,Piranha,998
2536,Piranha 2,853
2537,Piranha 3,1142
2534,Piranha 4,1063
8122,Piranha 5,1132
4835,Pirate,69
4828,Pit Bull Medium Truck,0
6445,Pixiu Heavy Tank,1450
2541,Plainsman Medium Hovertank,600
2539,Plainsman Medium Hovertank (Scout),578
2540,Plainsman Medium Hovertank (Sealed),632
2542,Plainsman Medium Hovertank (Streak),600
2544,Planetlifter Air Transport,156
2543,"Planetlifter Air Transport ""SuperPelican"" aka ""Waddle""",282
4836,Planetlifter Air Transport Graf-Tengu,0
4837,Planetlifter Air Transport Manazuru,0
4838,Planetlifter Air Transport Wakusei no Mochiagerumono,0
4839,Planetlifter Air Transport Yangtze,0
4840,Planetlifter Tactical Support Aircraft,475
2549,Po Heavy Tank,719
2546,Po Heavy Tank (HV Prototype),870
4841,Po Heavy Tank (HV),1021
2547,Po Heavy Tank (LB-X),778
2548,Po Heavy Tank (Light Gauss),734
2551,Po II Heavy Tank,1181
2550,Po II Heavy Tank (Arrow IV),1118
6794,Po II Heavy Tank (Gauss),1215
6795,Po II Heavy Tank (Stealth),1415
2552,Poignard PGD-L3,968
2553,Poignard PGD-R3,1173
2554,Poignard PGD-Y3,1292
6779,Pollux ADA Heavy Tank,772
7401,Pollux II ADA Heavy Tank,1224
4842,Pompier GM-3A FireMech,106
4843,Pompier GM-3CD FireMech,118
4844,Pompier GM-3HT FireMech,106
7837,Pompier GM-4P PoliceMech,148
5780,Pompier GM-FL FireMech,88
2555,Porcupine PRC-1N,870
2556,Porcupine PRC-2N,901
8102,Porcupine PRC-3N,511
4845,Poseidon Mobile Engineering Platform,0
6684,Poseidon PSD-V2,3677
4002,Poseidon Speedboat,0
4846,Potemkin Troop Cruiser (2611),0
4847,Potemkin Troop Cruiser (Clan),0
4848,Pouncer (Oren),0
2557,Pouncer A,2081
2558,Pouncer B,1836
2559,Pouncer C,1653
2560,Pouncer D,2246
2561,Pouncer E,1632
4850,Pouncer F,1308
9261,Pouncer G,1808
2562,Pouncer H,1784
9263,Pouncer I,1781
2563,Pouncer Prime,2557
9262,Pouncer T,1573
9264,Pouncer W,1751
9265,Pouncer X,1455
4851,PowerLoader Exoskeleton P-5000 (Sqd4),20
8658,PowerLoader Exoskeleton P-5000 (Sqd5),27
9022,PowerLoader Exoskeleton P-5000 (Sqd6),35
2564,Powerman SC XI LoaderMech,198
2565,Powerman SC XI-M HaulerMech MOD,294
2566,Powerman SC XI-M-B HaulerMech MOD,277
4852,Powerman SC XV HaulerMech,198
4853,Powerman SC XVI HaulerMech,198
4854,PowerSat,0
6957,Praetorian Mobile Strategic Command HQ,785
7334,Prairie Schooner Land Train,393
7335,Prairie Schooner Module,99
2567,Predator,1754
2568,Predator 2,2159
6441,Predator Tank Destroyer,775
8053,Predator Tank Destroyer (Elite),1051
6442,Predator Tank Destroyer (Original),480
7348,Prefect PRF-1C,1857
2569,Prefect PRF-1R,1847
2570,Prefect PRF-1R (Veronica),1835
2571,Prefect PRF-2R,1710
6865,Prefect PRF-3R,2412
4857,Pressurized Train Tractor,0
4858,Pressurized Train Trailer (Cargo),0
4859,Pressurized Train Trailer (Liquid Cargo),0
4860,Pressurized Train Trailer (Passenger 2),0
4861,Pressurized Train Trailer (Passenger),0
2572,Preta C-PRT-O (Kendali),999
2573,Preta C-PRT-O Invictus,1067
2574,Preta C-PRT-OA Dominus,1302
2575,Preta C-PRT-OB Infernus,1338
2576,Preta C-PRT-OC Comminus,1187
2577,Preta C-PRT-OD Luminos,1158
2578,Preta C-PRT-OE Eminus,1211
2579,Preta C-PRT-OS Caelestis,1566
2580,Preta C-PRT-OU Exanimus,1055
6331,Prey Seeker PY-SR10,595
8068,Prey Seeker PY-SR20,1060
8069,Prey Seeker PY-SR30,331
5517,Primary Missile Hell,0
7817,Prime Mover,173
7818,Prime Mover (LRM),284
9512,Prime Mover (Succession Wars),0
4864,Princess Luxury Liner,0
4863,Princess Luxury Liner (Cargo),0
4865,Procyon,178
4870,Procyon (Quad),237
4866,Procyon 2,235
4867,Procyon 3,163
4868,Procyon 4,182
4869,Procyon 5,196
5629,Procyon Z,180
4871,Prometheus,2401
4872,Prometheus Combat Support BridgeLayer,704
4873,Protector Combat Support Fighter ASF-23,0
4874,Protector High-Speed Medevac C-790,0
4875,Provost Cargo Airship,0
8144,Provost Cargo Airship (Artillery),0
2586,Prowler Multi-Terrain Vehicle,721
6789,Prowler Multi-Terrain Vehicle (3140 Upgrade),1245
2583,Prowler Multi-Terrain Vehicle (ECM),788
2584,Prowler Multi-Terrain Vehicle (RAF),679
2585,Prowler Multi-Terrain Vehicle (Sealed),680
6790,Prowler Multi-Terrain Vehicle (Security),1160
2587,Prowler Multi-Terrain Vehicle (Succession Wars),703
2588,Prowler Multi-Terrain Vehicle (Support),799
2589,Prowler Multi-Terrain Vehicle (WoB),697
2581,Prowler PWR-1X,2019
2582,Prowler PWR-1X1,1922
6784,Pueblo (2673),10662
4877,Pulsar Anti-Missile Satellite,0
7648,Pulverizer,2506
2590,Pulverizer PUL-2V,2065
7647,Pulverizer PUL-3R,2068
2591,Puma (Adder) A,1437
2592,Puma (Adder) B,1422
2593,Puma (Adder) C,1372
2594,Puma (Adder) D,1255
2595,Puma (Adder) E,1272
2596,Puma (Adder) H,1453
7479,Puma (Adder) I,1575
2597,Puma (Adder) J,1222
7481,Puma (Adder) K,1281
7482,Puma (Adder) L,1738
2598,Puma (Adder) Prime,2083
7483,Puma (Adder) S,1427
7478,Puma (Adder) T,2182
7589,Puma (Adder) TC,1247
4879,Puma Assault Tank PAT-001,0
4880,Puma Assault Tank PAT-002,0
2599,Puma Assault Tank PAT-005,1353
2600,Puma Assault Tank PAT-005b,1546
2601,Puma Assault Tank PAT-007,1323
2602,Puma Assault Tank PAT-008,1631
5522,Punishment Bunker,0
2603,Purifier Adaptive Battle Armor [Laser] (Sqd4),269
8569,Purifier Adaptive Battle Armor [Laser] (Sqd5),362
8933,Purifier Adaptive Battle Armor [Laser] (Sqd6),466
2604,Purifier Adaptive Battle Armor [Narc] (Sqd4),197
8570,Purifier Adaptive Battle Armor [Narc] (Sqd5),265
8934,Purifier Adaptive Battle Armor [Narc] (Sqd6),341
2605,Purifier Adaptive Battle Armor [PPC] (Sqd4),245
8571,Purifier Adaptive Battle Armor [PPC] (Sqd5),330
8935,Purifier Adaptive Battle Armor [PPC] (Sqd6),424
2606,Purifier Adaptive Battle Armor [TAG] (Sqd4),133
8572,Purifier Adaptive Battle Armor [TAG] (Sqd5),179
8936,Purifier Adaptive Battle Armor [TAG] (Sqd6),230
8091,Purifier Police Battle Armor,0
